RIAR,CEPVR,Send,1,GABA
RIH,CEPVR,GapJunction,1,Serotonin_GJ
RIH,CEPVR,Send,1,Serotonin
RIS,CEPVR,Send,1,GABA
AS1,DA1,Send,2,Acetylcholine
AVAL,DA1,Send,2,FMRFamide
AVAL,DA1,GapJunction,2,FMRFamide_GJ
AVAR,DA1,Send,2,FMRFamide
AVAR,DA1,GapJunction,6,FMRFamide_GJ
AVDL,DA1,Send,1,Glutamate
AVDR,DA1,Send,2,Glutamate
AVEL,DA1,Send,5,FMRFamide
AVER,DA1,Send,5,FMRFamide
AVM,DA1,Send,1,Glutamate
DA4,DA1,GapJunction,1,Acetylcholine_GJ
SABVL,DA1,GapJunction,2,Acetylcholine_GJ
SABVR,DA1,GapJunction,3,Acetylcholine_GJ
AS2,DA2,GapJunction,1,Acetylcholine_GJ
AS3,DA2,GapJunction,1,Acetylcholine_GJ
AVAL,DA2,Send,2,FMRFamide
AVAL,DA2,GapJunction,2,FMRFamide_GJ
AVAR,DA2,Send,2,FMRFamide
AVAR,DA2,GapJunction,2,FMRFamide_GJ
AVDL,DA2,Send,1,Glutamate
AVDR,DA2,Send,1,Glutamate
AVEL,DA2,Send,1,FMRFamide
AVER,DA2,Send,3,FMRFamide
AVL,DA2,Send,1,GABA
DD1,DA2,Send,2,GABA
PVCL,DA2,Send,1,Glutamate
SABVL,DA2,GapJunction,1,Acetylcholine_GJ
VA1,DA2,GapJunction,2,Acetylcholine_GJ
AS3,DA3,Send,1,Acetylcholine
AS4,DA3,GapJunction,1,Acetylcholine_GJ
AVAL,DA3,Send,6,FMRFamide
AVAR,DA3,GapJunction,2,FMRFamide_GJ
AVAR,DA3,Send,3,FMRFamide
AVDL,DA3,Send,4,Glutamate
AVDR,DA3,Send,1,Glutamate
AVEL,DA3,Send,3,FMRFamide
AVER,DA3,Send,1,FMRFamide
DA4,DA3,Send,1,Acetylcholine
DB2,DA3,Send,5,Acetylcholine
DD2,DA3,Send,1,GABA
AVAL,DA4,GapJunction,3,FMRFamide_GJ
AVAL,DA4,Send,7,FMRFamide
AVAR,DA4,GapJunction,2,FMRFamide_GJ
AVAR,DA4,Send,6,FMRFamide
AVDL,DA4,Send,1,Glutamate
AVDR,DA4,Send,1,Glutamate
AVEL,DA4,Send,1,FMRFamide
DA1,DA4,GapJunction,1,Acetylcholine_GJ
DA3,DA4,Send,2,Acetylcholine
DB3,DA4,GapJunction,1,Acetylcholine_GJ
VB6,DA4,GapJunction,1,Acetylcholine_GJ
AS6,DA5,GapJunction,2,Acetylcholine_GJ
AVAL,DA5,GapJunction,1,FMRFamide_GJ
AVAL,DA5,Send,7,FMRFamide
AVAR,DA5,Send,2,FMRFamide
AVAR,DA5,GapJunction,5,FMRFamide_GJ
AVBR,DA5,Send,1,Glutamate
AVDL,DA5,Send,1,Glutamate
AVDR,DA5,Send,2,Glutamate
HSNR,DA5,Send,1,Serotonin_Acetylcholine
PVCL,DA5,Send,1,Glutamate
VA4,DA5,GapJunction,1,Acetylcholine_GJ
VA5,DA5,GapJunction,2,Acetylcholine_GJ
AVAL,DA6,GapJunction,10,FMRFamide_GJ
AVAL,DA6,Send,11,FMRFamide
AVAR,DA6,GapJunction,2,FMRFamide_GJ
AVAR,DA6,Send,11,FMRFamide
HSNR,DA6,Send,1,Serotonin_Acetylcholine
PVCL,DA6,Send,1,Glutamate
RID,DA6,Send,3,GABA
AVAL,DA7,Send,2,FMRFamide
AVAL,DA7,GapJunction,2,FMRFamide_GJ
AVAR,DA7,Send,3,FMRFamide
AVAL,DA8,Send,4,FMRFamide
AVAR,DA8,GapJunction,1,FMRFamide_GJ
AVAR,DA8,Send,8,FMRFamide
AVDL,DA8,Send,1,Glutamate
AVDR,DA8,Send,1,Glutamate
AVG,DA8,Send,1,Glutamate
DA9,DA8,GapJunction,1,Acetylcholine_GJ
DVB,DA8,Send,2,GABA
PHAR,DA8,Send,1,Glutamate
PHBR,DA8,Send,1,Serotonin
VA12,DA8,Send,3,Acetylcholine
AVAL,DA9,Send,3,FMRFamide
AVAR,DA9,Send,2,FMRFamide
AVDR,DA9,Send,1,Glutamate
DA8,DA9,GapJunction,1,Acetylcholine_GJ
PDA,DA9,GapJunction,1,Serotonin_GJ
PDA,DA9,Send,1,Serotonin
PHCL,DA9,GapJunction,1,Glutamate_GJ
PHCL,DA9,Send,7,Glutamate
PHCR,DA9,Send,2,Glutamate
PVCR,DA9,Send,1,Glutamate
PVR,DA9,Send,1,Glutamate
RID,DA9,GapJunction,1,GABA_GJ
VA12,DA9,Send,5,Acetylcholine
AIBR,DB1,GapJunction,1,Glutamate_GJ
AS2,DB1,Send,1,Acetylcholine
AVBR,DB1,GapJunction,3,Glutamate_GJ
DB2,DB1,GapJunction,1,Acetylcholine_GJ
DB4,DB1,GapJunction,1,Acetylcholine_GJ
DVA,DB1,GapJunction,1,GABA_GJ
RID,DB1,GapJunction,1,GABA_GJ
RIS,DB1,GapJunction,1,GABA_GJ
VB3,DB1,GapJunction,1,Acetylcholine_GJ
VB4,DB1,GapJunction,1,Acetylcholine_GJ
AVBR,DB2,GapJunction,1,Glutamate_GJ
DB1,DB2,GapJunction,1,Acetylcholine_GJ
DB3,DB2,GapJunction,6,Acetylcholine_GJ
DVA,DB2,Send,1,GABA
PVCL,DB2,Send,3,Glutamate
PVCR,DB2,Send,1,Glutamate
PVR,DB2,Send,1,Glutamate
VB1,DB2,GapJunction,2,Acetylcholine_GJ
AVAR,DB3,Send,1,FMRFamide
AVBL,DB3,GapJunction,1,Glutamate_GJ
AVBR,DB3,GapJunction,1,Glutamate_GJ
AVER,DB3,Send,1,FMRFamide
DA3,DB3,Send,1,Acetylcholine
DA4,DB3,Send,1,Acetylcholine
DA4,DB3,GapJunction,1,Acetylcholine_GJ
DB2,DB3,GapJunction,6,Acetylcholine_GJ
DB4,DB3,GapJunction,1,Acetylcholine_GJ
DVA,DB3,Send,2,GABA
PVCL,DB3,Send,4,Glutamate
PVCR,DB3,Send,3,Glutamate
PVR,DB3,Send,1,Glutamate
AVBL,DB4,GapJunction,1,Glutamate_GJ
AVBR,DB4,GapJunction,1,Glutamate_GJ
AVDR,DB4,Send,1,Glutamate
DA5,DB4,Send,1,Acetylcholine
DB1,DB4,GapJunction,1,Acetylcholine_GJ
DB3,DB4,GapJunction,1,Acetylcholine_GJ
DVA,DB4,Send,1,GABA
VC2,DB4,Send,1,Serotonin_Acetylcholine
PVCL,DB4,Send,3,Glutamate
PVCR,DB4,Send,4,Glutamate
VB2,DB4,GapJunction,1,Acetylcholine_GJ
VB4,DB4,GapJunction,1,Acetylcholine_GJ
AVAL,DB5,Send,2,FMRFamide
AVAR,DB5,Send,1,FMRFamide
AVAR,DB5,GapJunction,2,FMRFamide_GJ
AVBL,DB5,GapJunction,1,Glutamate_GJ
AVBR,DB5,GapJunction,1,Glutamate_GJ
DVA,DB5,Send,1,GABA
PVCL,DB5,Send,2,Glutamate
PVCR,DB5,Send,1,Glutamate
AVAL,DB6,Send,1,FMRFamide
AVAL,DB6,GapJunction,3,FMRFamide_GJ
AVAR,DB6,Send,5,FMRFamide
AVBL,DB6,GapJunction,2,Glutamate_GJ
AVBR,DB6,GapJunction,1,Glutamate_GJ
DVA,DB6,Send,2,GABA
PVCL,DB6,Send,2,Glutamate
PVCR,DB6,Send,2,Glutamate
AVBL,DB7,GapJunction,2,Glutamate_GJ
AVBR,DB7,GapJunction,1,Glutamate_GJ
DVA,DB7,Send,1,GABA
PVCL,DB7,Send,3,Glutamate
PVCR,DB7,Send,1,Glutamate
VA12,DB7,Send,4,Acetylcholine
AS2,DD1,Send,1,Acetylcholine
AS3,DD1,Send,1,Acetylcholine
AVBR,DD1,GapJunction,1,Glutamate_GJ
AVL,DD1,Send,1,GABA
DA1,DD1,Send,4,Acetylcholine
DA2,DD1,Send,1,Acetylcholine
DB1,DD1,Send,10,Acetylcholine
DD2,DD1,GapJunction,1,GABA_GJ
VC2,DD1,Send,6,Serotonin_Acetylcholine
VC3,DD1,Send,2,Serotonin_Acetylcholine
VD1,DD1,Send,1,GABA
VD1,DD1,GapJunction,4,GABA_GJ
VD2,DD1,Send,1,GABA
VD2,DD1,GapJunction,2,GABA_GJ
PVNL,DD1,Send,2,Glutamate
PVQR,DD1,Send,1,Glutamate
RID,DD1,Send,4,GABA
VA1,DD1,Send,9,Acetylcholine
VA2,DD1,Send,13,Acetylcholine
VA3,DD1,Send,18,Acetylcholine
VB1,DD1,Send,1,Acetylcholine
VB2,DD1,Send,20,Acetylcholine
VC1,DD1,Send,7,Serotonin_Acetylcholine
AS5,DD2,Send,1,Acetylcholine
DA3,DD2,Send,1,Acetylcholine
DA4,DD2,Send,1,Acetylcholine
DB2,DD2,Send,2,Acetylcholine
DB3,DD2,Send,4,Acetylcholine
DD1,DD2,GapJunction,1,GABA_GJ
DD3,DD2,GapJunction,2,GABA_GJ
VC2,DD2,Send,4,Serotonin_Acetylcholine
VC3,DD2,Send,4,Serotonin_Acetylcholine
VD4,DD2,GapJunction,2,GABA_GJ
PVPR,DD2,Send,1,Glutamate
RID,DD2,Send,4,GABA
VA3,DD2,Send,11,Acetylcholine
VA4,DD2,Send,21,Acetylcholine
VA5,DD2,Send,5,Acetylcholine
VB2,DD2,Send,1,Acetylcholine
VB3,DD2,Send,37,Acetylcholine
VB4,DD2,Send,6,Acetylcholine
VC1,DD2,Send,6,Serotonin_Acetylcholine
DB3,DD3,Send,10,Acetylcholine
DB4,DD3,Send,3,Acetylcholine
DD2,DD3,GapJunction,2,GABA_GJ
DD4,DD3,GapJunction,1,GABA_GJ
VC2,DD3,Send,9,Serotonin_Acetylcholine
VC3,DD3,Send,5,Serotonin_Acetylcholine
PVNR,DD3,Send,1,Glutamate
RID,DD3,Send,3,GABA
VA5,DD3,Send,13,Acetylcholine
VA6,DD3,Send,24,Acetylcholine
VA7,DD3,Send,3,Acetylcholine
VB4,DD3,Send,16,Acetylcholine
VB5,DD3,Send,27,Acetylcholine
VC1,DD3,Send,6,Serotonin_Acetylcholine
DD3,DD4,GapJunction,1,GABA_GJ
VC3,DD4,GapJunction,1,Serotonin_Acetylcholine_GJ
VC3,DD4,Send,12,Serotonin_Acetylcholine
VD8,DD4,GapJunction,1,GABA_GJ
VD8,DD4,Send,1,GABA
VA7,DD4,Send,12,Acetylcholine
VA8,DD4,Send,21,Acetylcholine
VA9,DD4,Send,3,Acetylcholine
VB6,DD4,Send,30,Acetylcholine
VB7,DD4,Send,2,Acetylcholine
VD10,DD5,GapJunction,1,GABA_GJ
VD10,DD5,Send,1,GABA
PVDL,DD5,Send,1,Glutamate
VA9,DD5,Send,15,Acetylcholine
VB8,DD5,Send,30,Acetylcholine
VB9,DD5,Send,8,Acetylcholine
AVL,DD6,Send,2,GABA
DA9,DD6,Send,1,Acetylcholine
DVB,DD6,Send,3,GABA
PDA,DD6,Send,1,Serotonin
VA11,DD6,Send,10,Acetylcholine
VA12,DD6,Send,2,Acetylcholine
VB10,DD6,Send,9,Acetylcholine
VB11,DD6,Send,7,Acetylcholine
AIZL,DVA,Send,1,Glutamate
AIZR,DVA,Send,1,Glutamate
AVBL,DVA,GapJunction,1,Glutamate_GJ
AVBR,DVA,GapJunction,1,Glutamate_GJ
AVKL,DVA,Send,1,FMRFamide
DB1,DVA,GapJunction,1,Acetylcholine_GJ
FLPL,DVA,Send,1,Glutamate
FLPR,DVA,Send,1,Glutamate
PDEL,DVA,Send,24,Dopamine
PDER,DVA,Send,35,Dopamine
PHAL,DVA,Send,2,Glutamate
PHAR,DVA,Send,1,Glutamate
PHCL,DVA,Send,6,Glutamate
PHCR,DVA,Send,8,Glutamate
PLMR,DVA,Send,5,Glutamate
PVCL,DVA,GapJunction,1,Glutamate_GJ
PVCL,DVA,Send,4,Glutamate
PVDR,DVA,Send,3,Glutamate
PVM,DVA,Send,3,Glutamate
PVR,DVA,Send,1,Glutamate
PVR,DVA,GapJunction,2,Glutamate_GJ
RIR,DVA,Send,2,Serotonin
SDQR,DVA,Send,3,Acetylcholine
VB1,DVA,Send,1,Acetylcholine
AS9,DVB,GapJunction,7,Acetylcholine_GJ
AVL,DVB,GapJunction,1,GABA_GJ
VA9,DVB,GapJunction,1,Acetylcholine_GJ
VB9,DVB,GapJunction,1,Acetylcholine_GJ
AIBL,DVC,GapJunction,1,Glutamate_GJ
AIBR,DVC,GapJunction,2,Glutamate_GJ
AVDR,DVC,Send,1,Glutamate
AVL,DVC,GapJunction,9,GABA_GJ
DVB,DVC,Send,3,GABA
VC2,DVC,Send,1,Serotonin_Acetylcholine
VC3,DVC,Send,1,Serotonin_Acetylcholine
VC5,DVC,Send,2,Serotonin_Acetylcholine
VD1,DVC,GapJunction,5,GABA_GJ
VD10,DVC,GapJunction,4,GABA_GJ
PVPL,DVC,GapJunction,2,Glutamate_GJ
PVPR,DVC,Send,1,Glutamate
PVPR,DVC,GapJunction,13,Glutamate_GJ
PVQR,DVC,Send,1,Glutamate
PVT,DVC,Send,2,Glutamate
RIGL,DVC,Send,1,FRMFemide
VA9,DVC,GapJunction,1,Acetylcholine_GJ
VC1,DVC,Send,1,Serotonin_Acetylcholine
ADEL,FLPL,Send,1,Dopamine
ADER,FLPL,Send,1,Dopamine
AIBL,FLPL,Send,1,Glutamate
AVAL,FLPL,GapJunction,1,FMRFamide_GJ
AVDL,FLPL,GapJunction,1,Glutamate_GJ
FLPR,FLPL,GapJunction,2,Glutamate_GJ
FLPR,FLPL,Send,2,Glutamate
PVCR,FLPL,Send,1,Glutamate
RIH,FLPL,GapJunction,1,Serotonin_GJ
SDQL,FLPL,Send,1,Acetylcholine
ADAL,FLPR,Send,1,Glutamate
ADER,FLPR,Send,1,Dopamine
AVDL,FLPR,GapJunction,1,Glutamate_GJ
AVDR,FLPR,GapJunction,1,Glutamate_GJ
FLPL,FLPR,Send,1,Glutamate
FLPL,FLPR,GapJunction,2,Glutamate_GJ
AIAL,HSNL,Send,1,Acetylcholine
AIMR,HSNL,Send,1,Serotonin
AIYR,HSNL,Send,1,Acetylcholine
ASJL,HSNL,Send,1,Glutamate
AVFL,HSNL,Send,1,Glutamate
BDUL,HSNL,Send,1,GABA
HSNR,HSNL,GapJunction,1,Serotonin_Acetylcholine_GJ
HSNR,HSNL,Send,1,Serotonin_Acetylcholine
VC5,HSNL,Send,1,Serotonin_Acetylcholine
PLML,HSNL,Send,1,Glutamate
PVQL,HSNL,Send,2,Glutamate
RIR,HSNL,Send,1,Serotonin
AIMR,HSNR,Send,2,Serotonin
AIYL,HSNR,Send,1,Acetylcholine
ASHR,HSNR,Send,1,Glutamate
ASJL,HSNR,Send,1,Glutamate
ASJR,HSNR,Send,1,Glutamate
AVBR,HSNR,Send,1,Glutamate
AVFR,HSNR,Send,1,Glutamate
AVJL,HSNR,Send,1,Glutamate
AVL,HSNR,Send,1,GABA
BDUR,HSNR,Send,4,GABA
HSNL,HSNR,GapJunction,1,Serotonin_Acetylcholine_GJ
HSNL,HSNR,Send,3,Serotonin_Acetylcholine
VC3,HSNR,Send,1,Serotonin_Acetylcholine
PLMR,HSNR,Send,1,Glutamate
PVNR,HSNR,GapJunction,1,Glutamate_GJ
PVNR,HSNR,Send,1,Glutamate
PVQR,HSNR,Send,1,Glutamate
RIFR,HSNR,Send,1,Glutamate
I1R,I1L,GapJunction,1,Acetylcholine_GJ
I2L,I1L,GapJunction,1,Glutamate_GJ
I2R,I1L,GapJunction,1,Glutamate_GJ
I5,I1L,GapJunction,1,Serotonin_Glutamate_GJ
I5,I1L,Send,3,Serotonin_Glutamate
M2L,I1L,Send,3,Acetylcholine
M2R,I1L,Send,3,Acetylcholine
M3L,I1L,Send,4,Glutamate
M3R,I1L,Send,4,Glutamate
MCL,I1L,Send,3,Acetylcholine
MCR,I1L,Send,3,Acetylcholine
NSML,I1L,Send,1,Serotonin_Glutamate
NSMR,I1L,Send,2,Serotonin_Glutamate
I1L,I1R,GapJunction,1,Acetylcholine_GJ
I2L,I1R,GapJunction,1,Glutamate_GJ
I2R,I1R,GapJunction,1,Glutamate_GJ
I5,I1R,GapJunction,1,Serotonin_Glutamate_GJ
I5,I1R,Send,2,Serotonin_Glutamate
M2L,I1R,Send,3,Acetylcholine
M2R,I1R,Send,3,Acetylcholine
M3L,I1R,Send,4,Glutamate
M3R,I1R,Send,4,Glutamate
MCL,I1R,Send,3,Acetylcholine
MCR,I1R,Send,3,Acetylcholine
NSML,I1R,Send,2,Serotonin_Glutamate
NSMR,I1R,Send,2,Serotonin_Glutamate
I4,I2L,Send,5,Glutamate
I6,I2L,Send,2,Acetylcholine
M1,I2L,GapJunction,2,Acetylcholine_GJ
MCL,I2L,Send,1,Acetylcholine
NSML,I2L,Send,6,Serotonin_Glutamate
NSMR,I2L,Send,6,Serotonin_Glutamate
I4,I2R,Send,5,Glutamate
I6,I2R,Send,2,Acetylcholine
M1,I2R,GapJunction,2,Acetylcholine_GJ
MCL,I2R,Send,1,Acetylcholine
NSML,I2R,Send,6,Serotonin_Glutamate
NSMR,I2R,Send,6,Serotonin_Glutamate
I1L,I3,Send,1,Acetylcholine
I1R,I3,Send,1,Acetylcholine
I6,I3,Send,1,Acetylcholine
M1,I3,GapJunction,1,Acetylcholine_GJ
M2L,I3,GapJunction,1,Acetylcholine_GJ
M2L,I3,Send,2,Acetylcholine
M2R,I3,GapJunction,1,Acetylcholine_GJ
M2R,I3,Send,2,Acetylcholine
M3R,I3,Send,2,Glutamate
M4,I3,Send,1,Acetylcholine
MCL,I3,Send,1,Acetylcholine
MCR,I3,Send,1,Acetylcholine
NSML,I3,Send,2,Serotonin_Glutamate
NSMR,I3,Send,2,Serotonin_Glutamate
M1,I4,GapJunction,1,Acetylcholine_GJ
M3L,I4,Send,2,Glutamate
M3R,I4,Send,6,Glutamate
NSML,I4,Send,3,Serotonin_Glutamate
NSMR,I4,Send,3,Serotonin_Glutamate
I1L,I5,GapJunction,1,Acetylcholine_GJ
I1R,I5,GapJunction,1,Acetylcholine
I4,I5,Send,2,Glutamate
M3L,I5,Send,3,Glutamate
M3R,I5,Send,3,Glutamate
M4,I5,Send,13,Acetylcholine
M5,I5,GapJunction,1,Acetylcholine_GJ
M5,I5,Send,3,Acetylcholine
NSML,I5,Send,2,Serotonin_Glutamate
NSMR,I5,Send,2,Serotonin_Glutamate
M3L,I6,Send,1,Glutamate
M3R,I6,Send,1,Glutamate
M4,I6,GapJunction,1,Acetylcholine_GJ
M4,I6,Send,2,Acetylcholine
M5,I6,GapJunction,1,Acetylcholine_GJ
NSML,I6,Send,2,Serotonin_Glutamate
NSMR,I6,Send,2,Serotonin_Glutamate
CEPDL,IL1DL,Send,4,Dopamine
IL1DR,IL1DL,GapJunction,1,Glutamate_GJ
IL1L,IL1DL,GapJunction,1,Glutamate_GJ
IL1L,IL1DL,Send,1,Glutamate
IL2DL,IL1DL,Send,7,Serotonin
OLLL,IL1DL,GapJunction,1,Glutamate_GJ
PVR,IL1DL,Send,1,Glutamate
RMEV,IL1DL,GapJunction,1,GABA_GJ
URADL,IL1DL,Send,2,Acetylcholine
CEPDR,IL1DR,Send,5,Dopamine
IL1DL,IL1DR,GapJunction,1,Glutamate_GJ
IL1R,IL1DR,GapJunction,1,Glutamate_GJ
IL1R,IL1DR,Send,1,Glutamate
IL2DR,IL1DR,Send,7,Serotonin
OLLR,IL1DR,GapJunction,1,Glutamate_GJ
OLLR,IL1DR,Send,2,Glutamate
PVR,IL1DR,Send,1,Glutamate
RMEV,IL1DR,GapJunction,1,GABA_GJ
URADR,IL1DR,Send,1,Acetylcholine
ADEL,IL1L,Send,1,Dopamine
IL1DL,IL1L,GapJunction,1,Glutamate_GJ
IL1VL,IL1L,GapJunction,1,Glutamate_GJ
IL1VL,IL1L,Send,1,Glutamate
IL2L,IL1L,Send,1,Acetylcholine
URBL,IL1L,Send,1,Acetylcholine
CEPDR,IL1R,Send,1,Dopamine
IL1DR,IL1R,GapJunction,1,Glutamate_GJ
IL1VR,IL1R,GapJunction,1,Glutamate_GJ
IL1VR,IL1R,Send,1,Glutamate
IL2R,IL1R,Send,1,Acetylcholine
RIAR,IL1R,Send,1,GABA
URAVR,IL1R,Send,1,Acetylcholine
URBR,IL1R,Send,3,Acetylcholine
CEPVL,IL1VL,Send,2,Dopamine
IL1L,IL1VL,GapJunction,1,Glutamate_GJ
IL1VR,IL1VL,GapJunction,1,Glutamate_GJ
IL2VL,IL1VL,Send,7,Serotonin
OLLL,IL1VL,Send,2,Glutamate
OLQVL,IL1VL,Send,1,Glutamate
PVR,IL1VL,Send,1,Glutamate
RMED,IL1VL,GapJunction,1,GABA_GJ
URYVL,IL1VL,Send,1,Glutamate
CEPVR,IL1VR,Send,1,Dopamine
IL1R,IL1VR,GapJunction,1,Glutamate_GJ
IL1VL,IL1VR,GapJunction,1,Glutamate_GJ
IL2R,IL1VR,GapJunction,1,Acetylcholine_GJ
IL2VR,IL1VR,Send,6,Serotonin
OLLR,IL1VR,Send,1,Glutamate
OLQVR,IL1VR,Send,1,Glutamate
PVR,IL1VR,Send,1,Glutamate
URYVR,IL1VR,Send,1,Glutamate
ADEL,IL2L,Send,1,Dopamine
IL2VL,IL2L,Send,1,Serotonin
RIH,IL2L,Send,2,Serotonin
RMGL,IL2L,GapJunction,1,FRMFemide_GJ
IL1VR,IL2R,GapJunction,1,Glutamate_GJ
OLLR,IL2R,Send,1,Glutamate
RIH,IL2R,Send,1,Serotonin
RMGR,IL2R,GapJunction,1,FRMFemide_GJ
URBR,IL2R,Send,1,Acetylcholine
URXR,IL2R,GapJunction,1,Glutamate_GJ
OLQVL,IL2VL,Send,1,Glutamate
CEPVR,IL2VR,Send,2,Dopamine
IL1VR,IL2VR,Send,1,Glutamate
AVAL,LUAL,Send,1,FMRFamide
AVAL,LUAL,GapJunction,1,FMRFamide_GJ
AVAR,LUAL,Send,1,FMRFamide
AVDL,LUAL,Send,1,Glutamate
AVDR,LUAL,Send,2,Glutamate
PHCL,LUAL,Send,1,Glutamate
PLML,LUAL,GapJunction,1,Glutamate_GJ
PVR,LUAL,GapJunction,1,Glutamate_GJ
VA12,LUAL,Send,2,Acetylcholine
AVAR,LUAR,Send,3,FMRFamide
PHCR,LUAR,Send,1,Glutamate
PLMR,LUAR,GapJunction,1,Glutamate_GJ
PQR,LUAR,Send,1,Glutamate
PVCR,LUAR,Send,1,Glutamate
PVR,LUAR,GapJunction,1,Glutamate_GJ
I2L,M1,GapJunction,1,Glutamate_GJ
I2L,M1,Send,2,Glutamate
I2R,M1,GapJunction,1,Glutamate_GJ
I2R,M1,Send,2,Glutamate
I3,M1,Send,2,Glutamate
I4,M1,Send,2,Glutamate
I5,M1,Send,1,Serotonin_Glutamate
M3L,M1,Send,1,Glutamate
M3R,M1,Send,1,Glutamate
M5,M1,Send,1,Acetylcholine
MCL,M1,Send,1,Acetylcholine
MCR,M1,Send,1,Acetylcholine
I3,M2L,Send,1,Glutamate
I3,M2L,GapJunction,1,Glutamate_GJ
M4,M2L,GapJunction,1,Acetylcholine_GJ
M5,M2L,GapJunction,2,Acetylcholine_GJ
MCL,M2L,GapJunction,2,Acetylcholine_GJ
MCR,M2L,GapJunction,2,Acetylcholine_GJ
I3,M2R,Send,1,Glutamate
I3,M2R,GapJunction,1,Glutamate_GJ
M2L,M2R,GapJunction,1,Acetylcholine_GJ
M4,M2R,GapJunction,1,Acetylcholine_GJ
M5,M2R,GapJunction,2,Acetylcholine_GJ
MCL,M2R,GapJunction,2,Acetylcholine_GJ
MCR,M2R,GapJunction,2,Acetylcholine_GJ
M2R,M3L,GapJunction,1,Acetylcholine_GJ
M3R,M3L,GapJunction,1,Glutamate_GJ
NSML,M3L,Send,1,Serotonin_Glutamate
NSMR,M3L,Send,1,Serotonin_Glutamate
M2R,M3R,GapJunction,1,Acetylcholine_GJ
M3L,M3R,GapJunction,1,Glutamate_GJ
NSML,M3R,Send,1,Serotonin_Glutamate
NSMR,M3R,Send,1,Serotonin_Glutamate
I6,M4,GapJunction,1,Acetylcholine_GJ
M4,M4,GapJunction,6,Acetylcholine_GJ
I5,M5,Send,1,Serotonin_Glutamate
I5,M5,GapJunction,1,Serotonin_Glutamate_GJ
I6,M5,GapJunction,2,Acetylcholine_GJ
M2L,M5,GapJunction,1,Acetylcholine_GJ
M2R,M5,GapJunction,1,Acetylcholine_GJ
M4,M5,GapJunction,1,Acetylcholine_GJ
M5,M5,GapJunction,4,Acetylcholine_GJ
M3L,MCL,GapJunction,1,Glutamate_GJ
M3R,MCL,GapJunction,1,Glutamate_GJ
M3L,MCR,GapJunction,1,Glutamate_GJ
M3R,MCR,GapJunction,1,Glutamate_GJ
I5,MI,Send,2,Serotonin_Glutamate
M2L,MI,Send,2,Acetylcholine
M2R,MI,GapJunction,1,Acetylcholine_GJ
M2R,MI,Send,2,Acetylcholine
M3L,MI,Send,1,Glutamate
M3R,MI,Send,1,Glutamate
I6,NSML,Send,2,Acetylcholine
M3L,NSML,Send,2,Glutamate
M3R,NSML,Send,2,Glutamate
M4,NSML,Send,1,Acetylcholine
I6,NSMR,Send,2,Acetylcholine
M3L,NSMR,Send,3,Glutamate
M3R,NSMR,Send,3,Glutamate
M4,NSMR,Send,1,Acetylcholine
ADEL,OLLL,Send,1,Dopamine
CEPDL,OLLL,Send,2,Dopamine
CEPVL,OLLL,Send,4,Dopamine
IL1DL,OLLL,GapJunction,1,Glutamate_GJ
OLLR,OLLL,GapJunction,2,Glutamate_GJ
RIGL,OLLL,GapJunction,1,FRMFemide_GJ
SAADR,OLLL,Send,1,Acetylcholine
ADER,OLLR,Send,2,Dopamine
ADLR,OLLR,Send,1,FMRFamide
CEPDR,OLLR,Send,8,Dopamine
CEPVR,OLLR,Send,7,Dopamine
IL1DR,OLLR,GapJunction,1,Glutamate_GJ
IL2R,OLLR,Send,1,Acetylcholine
VC5,OLLR,Send,1,Serotonin_Acetylcholine
OLLL,OLLR,GapJunction,2,Glutamate_GJ
RIGR,OLLR,GapJunction,1,FRMFemide_GJ
RIS,OLLR,Send,1,GABA
RMDL,OLLR,Send,2,Acetylcholine
SAAVL,OLLR,Send,1,Acetylcholine
CEPDL,OLQDL,GapJunction,1,Dopamine_GJ
CEPDL,OLQDL,Send,6,Dopamine
IL2DL,OLQDL,Send,2,Serotonin
IL2L,OLQDL,Send,5,Acetylcholine
RIBL,OLQDL,GapJunction,2,Glutamate_GJ
RIGL,OLQDL,GapJunction,1,FRMFemide_GJ
RIH,OLQDL,Send,2,Serotonin
RIPL,OLQDL,Send,1,Serotonin
RIPR,OLQDL,Send,1,Serotonin
RMDVL,OLQDL,GapJunction,1,Acetylcholine_GJ
URBL,OLQDL,GapJunction,1,Acetylcholine_GJ
AIMR,OLQDR,Send,1,Serotonin
CEPDR,OLQDR,GapJunction,2,Dopamine_GJ
CEPDR,OLQDR,Send,5,Dopamine
IL2R,OLQDR,Send,2,Acetylcholine
RIBR,OLQDR,GapJunction,2,Glutamate_GJ
RIGR,OLQDR,GapJunction,1,FRMFemide_GJ
RIH,OLQDR,GapJunction,1,Serotonin_GJ
RIH,OLQDR,Send,2,Serotonin
RIPL,OLQDR,Send,1,Serotonin
RIPR,OLQDR,Send,1,Serotonin
RMDVR,OLQDR,GapJunction,1,Acetylcholine_GJ
URBR,OLQDR,GapJunction,1,Acetylcholine_GJ
ADFL,OLQVL,Send,1,Serotonin
ADLL,OLQVL,Send,1,FMRFamide
ADLL,OLQVL,GapJunction,1,FMRFamide_GJ
CEPVL,OLQVL,GapJunction,1,Dopamine_GJ
CEPVL,OLQVL,Send,6,Dopamine
IL2L,OLQVL,Send,8,Acetylcholine
IL2VL,OLQVL,Send,1,Serotonin
RIBL,OLQVL,GapJunction,1,Glutamate_GJ
